benchmark_id,benchmark_name,category,problem_family,implementation_id,library,algorithm,planned_input_status,planned_capability_status,comparison_track,problem_scope,run_records,legacy_run_records,protocol_v3_run_records,protocol_v3_executed_records,protocol_v3_not_run_records,unique_instances,completed,time_limit,error,valid_complete,valid_partial,invalid_certificate,constraint_violation,no_solution,execution_status
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B10,Fixed heterogeneous MCLP,PUBLIC_QUALITY,FIXED_HETEROGENEOUS_LOADING,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,SUPPORTED_NATIVE,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B11,Open-X/Y/Z / 3D strip,PUBLIC_QUALITY,OPEN_DIMENSION,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,ADAPTER_MISSING,NATIVE,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,4,2,2,2,0,2,4,0,0,2,0,0,0,2,PROTOCOL_V3_WITH_LEGACY_BASELINE
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,4,2,2,2,0,2,4,0,0,2,0,0,0,2,PROTOCOL_V3_WITH_LEGACY_BASELINE
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,2,0,0,0,2,2,0,0,1,0,0,0,1,LEGACY_BASELINE_ONLY
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,2,0,0,0,2,2,0,0,1,0,0,0,1,LEGACY_BASELINE_ONLY
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,2,0,0,0,2,2,0,0,0,0,1,0,1,LEGACY_BASELINE_ONLY
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,2,0,0,0,2,2,0,0,0,0,1,0,1,LEGACY_BASELINE_ONLY
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,2,0,0,0,2,2,0,0,1,0,0,0,1,LEGACY_BASELINE_ONLY
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B12,Pose/orientation gauntlet,CONSTRAINT_CONFORMANCE,POSE,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,1,1,1,0,1,2,0,0,2,0,0,0,0,PROTOCOL_V3_WITH_LEGACY_BASELINE
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,2,1,1,1,0,1,2,0,0,2,0,0,0,0,PROTOCOL_V3_WITH_LEGACY_BASELINE
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,1,1,0,0,0,1,1,0,0,1,0,0,0,0,LEGACY_BASELINE_ONLY
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,rust_extreme_point,u-nesting,ExtremePoint,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,1,1,0,0,0,1,1,0,0,1,0,0,0,0,LEGACY_BASELINE_ONLY
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,rust_ga,u-nesting,GA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,1,1,0,0,0,1,1,0,0,1,0,0,0,0,LEGACY_BASELINE_ONLY
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,rust_layer,u-nesting,Layer/BottomLeftFill,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,1,1,0,0,0,1,1,0,0,1,0,0,0,0,LEGACY_BASELINE_ONLY
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,rust_sa,u-nesting,SA,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,1,1,0,0,0,1,1,0,0,1,0,0,0,0,LEGACY_BASELINE_ONLY
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,skjolber_fast_bruteforce,skjolber/3d-bin-container-packing,FastBruteForce,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,skjolber_laff,skjolber/3d-bin-container-packing,LAFF,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B13,Payload/inventory gauntlet,CONSTRAINT_CONFORMANCE,PAYLOAD_INVENTORY,skjolber_plain,skjolber/3d-bin-container-packing,Plain,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,exact_cp_sat,OR-Tools,strengthened CP-SAT model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,exact_cplex,CPLEX,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,exact_gurobi,Gurobi,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,exact_scip,SCIP/PySCIPOpt,strengthened MIP model,SOURCE_INCOMPLETE,ADAPTER_MISSING,EXACT_MODEL,FULL_PROBLEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,go_bp3d,gedex/bp3d,pivot greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,jerry,jerry800416/3D-bin-packing,pivot/fix-point greedy,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,packingsolver_fork_box,PackingSolver fork,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,packingsolver_fork_boxstacks,PackingSolver fork,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,6,3,3,3,0,3,6,0,0,6,0,0,0,0,PROTOCOL_V3_WITH_LEGACY_BASELINE
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,packingsolver_upstream_box,PackingSolver upstream,box portfolio,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,packingsolver_upstream_boxstacks,PackingSolver upstream,boxstacks portfolio,SOURCE_INCOMPLETE,PROJECTION_ONLY,COMPOSED,GEOMETRY_PROJECTION,3,0,3,3,0,3,3,0,0,3,0,0,0,0,PROTOCOL_V3_EXECUTED
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,py3dbp,py3dbp,pivot greedy,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
B14,Support/load-bearing gauntlet,CONSTRAINT_CONFORMANCE,SUPPORT_LOAD_BEARING,rust_brkga,u-nesting,BRKGA,SOURCE_INCOMPLETE,NOT_SUPPORTED,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOURCE_PENDING
