file,implementation,algorithm,instance_id,type,n,replicate,budget_s,status,valid_complete,bins_used,lower_bound,upper_bound,run_status,wall_s
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R04,6,30,4,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.026527042035013437
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R05,6,30,5,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.027842106064781547
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R06,6,30,6,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.030651940032839775
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R07,6,30,7,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.025227357866242528
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R08,6,30,8,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.02512246510013938
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R09,6,30,9,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.02987067005597055
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N30-R10,6,30,10,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.02487035794183612
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R01,6,60,1,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.05560658103786409
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R02,6,60,2,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.04552725818939507
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R03,6,60,3,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.056868128944188356
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R04,6,60,4,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.05400867806747556
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R05,6,60,5,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.06444490817375481
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R06,6,60,6,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.047103016171604395
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R07,6,60,7,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.050324692856520414
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R08,6,60,8,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.05505557218566537
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R09,6,60,9,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.06291951588355005
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N60-R10,6,60,10,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.049877726938575506
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R01,6,90,1,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.07789383013732731
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R02,6,90,2,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.08863059617578983
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R03,6,90,3,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.09076352906413376
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R04,6,90,4,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.07823615986853838
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R05,6,90,5,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.07714636716991663
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R06,6,90,6,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.06892625498585403
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R07,6,90,7,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.07194855995476246
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R08,6,90,8,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.06558017991483212
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R09,6,90,9,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.07060912996530533
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T6-N90-R10,6,90,10,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.07277123001404107
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R01,7,30,1,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.027791514992713928
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R02,7,30,2,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.034636101918295026
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R03,7,30,3,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.034538412000983953
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R04,7,30,4,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.031425331020727754
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R05,7,30,5,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.04647309915162623
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R06,7,30,6,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.022536157863214612
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R07,7,30,7,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.032735800836235285
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R08,7,30,8,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.02991776284761727
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R09,7,30,9,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.02994607202708721
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N30-R10,7,30,10,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.03024511504918337
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R01,7,60,1,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.06276301899924874
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R02,7,60,2,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.06042225589044392
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R03,7,60,3,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.08683945890516043
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R04,7,60,4,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.07939517986960709
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R05,7,60,5,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.09647225495427847
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R06,7,60,6,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.10588959604501724
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R07,7,60,7,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.12416757200844586
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R08,7,60,8,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.09053472685627639
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R09,7,60,9,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.07365383487194777
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N60-R10,7,60,10,1.0,VALID_COMPLETE,True,1,,,COMPLETED,0.11522374604828656
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R01,7,90,1,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.6121786758303642
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R02,7,90,2,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.1576682790182531
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R03,7,90,3,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.4398189499042928
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R04,7,90,4,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.3534925798885524
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R05,7,90,5,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.6492578210309148
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R06,7,90,6,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.23973821685649455
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R07,7,90,7,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.3207749919965863
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R08,7,90,8,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.5312904280144721
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R09,7,90,9,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.4140051349531859
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T7-N90-R10,7,90,10,1.0,VALID_COMPLETE,True,2,,,COMPLETED,0.4443543809466064
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R01,8,30,1,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.05128884990699589
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R02,8,30,2,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.0449473331682384
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R03,8,30,3,1.0,VALID_COMPLETE,True,8,,,COMPLETED,0.05741132912226021
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R04,8,30,4,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.07113522081635892
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R05,8,30,5,1.0,VALID_COMPLETE,True,9,,,COMPLETED,0.05323588103055954
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R06,8,30,6,1.0,VALID_COMPLETE,True,8,,,COMPLETED,0.04537047119811177
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R07,8,30,7,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.07838627602905035
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R08,8,30,8,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.0877795978449285
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R09,8,30,9,1.0,VALID_COMPLETE,True,11,,,COMPLETED,0.05970044620335102
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N30-R10,8,30,10,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.06011652387678623
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R01,8,60,1,1.0,VALID_COMPLETE,True,18,,,COMPLETED,0.14734590309672058
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R02,8,60,2,1.0,VALID_COMPLETE,True,18,,,COMPLETED,0.17649283190257847
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R03,8,60,3,1.0,VALID_COMPLETE,True,15,,,COMPLETED,0.19034404191188514
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R04,8,60,4,1.0,VALID_COMPLETE,True,13,,,COMPLETED,0.13620850793085992
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R05,8,60,5,1.0,VALID_COMPLETE,True,16,,,COMPLETED,0.1228907760232687
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R06,8,60,6,1.0,VALID_COMPLETE,True,13,,,COMPLETED,0.12169031822122633
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R07,8,60,7,1.0,VALID_COMPLETE,True,15,,,COMPLETED,0.13950181799009442
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R08,8,60,8,1.0,VALID_COMPLETE,True,11,,,COMPLETED,0.11848691012710333
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R09,8,60,9,1.0,VALID_COMPLETE,True,14,,,COMPLETED,0.13983712787739933
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N60-R10,8,60,10,1.0,VALID_COMPLETE,True,15,,,COMPLETED,0.12738584610633552
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R01,8,90,1,1.0,VALID_COMPLETE,True,15,,,COMPLETED,0.35143176605924964
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R02,8,90,2,1.0,VALID_COMPLETE,True,17,,,COMPLETED,0.38070233003236353
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R03,8,90,3,1.0,VALID_COMPLETE,True,23,,,COMPLETED,0.2975550671108067
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R04,8,90,4,1.0,VALID_COMPLETE,True,22,,,COMPLETED,0.23554817191325128
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R05,8,90,5,1.0,VALID_COMPLETE,True,20,,,COMPLETED,0.2700734450481832
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R06,8,90,6,1.0,VALID_COMPLETE,True,20,,,COMPLETED,0.2694009959232062
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R07,8,90,7,1.0,VALID_COMPLETE,True,21,,,COMPLETED,0.3094499569851905
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R08,8,90,8,1.0,VALID_COMPLETE,True,18,,,COMPLETED,0.2593737861607224
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R09,8,90,9,1.0,VALID_COMPLETE,True,21,,,COMPLETED,0.3540775019209832
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T8-N90-R10,8,90,10,1.0,VALID_COMPLETE,True,20,,,COMPLETED,0.24413455789908767
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R01,9,30,1,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.05711910896934569
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R02,9,30,2,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.03929520701058209
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R03,9,30,3,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.07461428991518915
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R04,9,30,4,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.05464629898779094
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R05,9,30,5,1.0,VALID_COMPLETE,True,4,,,COMPLETED,0.03772867005318403
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R06,9,30,6,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.0349804749712348
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R07,9,30,7,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.04275519191287458
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R08,9,30,8,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.04249562602490187
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R09,9,30,9,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.05944191990420222
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N30-R10,9,30,10,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.05342783802188933
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R01,9,60,1,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.12890143389813602
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R02,9,60,2,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.11627665092237294
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R03,9,60,3,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.13978216983377934
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R04,9,60,4,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.1674115660134703
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R05,9,60,5,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.11504234396852553
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R06,9,60,6,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.21650911285541952
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R07,9,60,7,1.0,VALID_COMPLETE,True,5,,,COMPLETED,0.2374238669872284
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R08,9,60,8,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.11537819192744792
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R09,9,60,9,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.13671326800249517
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N60-R10,9,60,10,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.1425095850136131
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R01,9,90,1,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.28661321196705103
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R02,9,90,2,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.4161339681595564
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R03,9,90,3,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.35704611986875534
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R04,9,90,4,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.34041460510343313
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R05,9,90,5,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.1933863719459623
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R06,9,90,6,1.0,VALID_COMPLETE,True,6,,,COMPLETED,0.42251940397545695
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R07,9,90,7,1.0,VALID_COMPLETE,True,8,,,COMPLETED,0.18733379896730185
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R08,9,90,8,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.2654159751255065
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R09,9,90,9,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.3276053450535983
B05-MPV-GEN-rust-ga-fixed-1s.jsonl,rust_ga,ga,MPV-GEN-T9-N90-R10,9,90,10,1.0,VALID_COMPLETE,True,7,,,COMPLETED,0.305246148025617
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R01,1,30,1,10.0,VALID_COMPLETE,True,11,,,COMPLETED,0.0077564348466694355
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R02,1,30,2,10.0,VALID_COMPLETE,True,13,,,COMPLETED,0.012875248212367296
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R03,1,30,3,10.0,VALID_COMPLETE,True,9,,,COMPLETED,0.010323010850697756
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R04,1,30,4,10.0,VALID_COMPLETE,True,8,,,COMPLETED,0.0037962449714541435
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R05,1,30,5,10.0,VALID_COMPLETE,True,11,,,COMPLETED,0.011203588917851448
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R06,1,30,6,10.0,VALID_COMPLETE,True,10,,,COMPLETED,0.011859911028295755
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R07,1,30,7,10.0,VALID_COMPLETE,True,9,,,COMPLETED,0.010490929940715432
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R08,1,30,8,10.0,VALID_COMPLETE,True,10,,,COMPLETED,0.005487695103511214
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R09,1,30,9,10.0,VALID_COMPLETE,True,11,,,COMPLETED,0.007441218011081219
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N30-R10,1,30,10,10.0,VALID_COMPLETE,True,9,,,COMPLETED,0.007107270183041692
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R01,1,60,1,10.0,VALID_COMPLETE,True,17,,,COMPLETED,0.010560296941548586
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R02,1,60,2,10.0,VALID_COMPLETE,True,17,,,COMPLETED,0.00823778985068202
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R03,1,60,3,10.0,VALID_COMPLETE,True,19,,,COMPLETED,0.013365010032430291
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R04,1,60,4,10.0,VALID_COMPLETE,True,17,,,COMPLETED,0.009687226032838225
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R05,1,60,5,10.0,VALID_COMPLETE,True,21,,,COMPLETED,0.010269366903230548
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R06,1,60,6,10.0,VALID_COMPLETE,True,18,,,COMPLETED,0.022066862089559436
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R07,1,60,7,10.0,VALID_COMPLETE,True,19,,,COMPLETED,0.010813012951985002
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R08,1,60,8,10.0,VALID_COMPLETE,True,21,,,COMPLETED,0.014530389104038477
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R09,1,60,9,10.0,VALID_COMPLETE,True,18,,,COMPLETED,0.012560725212097168
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N60-R10,1,60,10,10.0,VALID_COMPLETE,True,18,,,COMPLETED,0.00693341507576406
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N90-R01,1,90,1,10.0,VALID_COMPLETE,True,31,,,COMPLETED,0.006277872947975993
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N90-R02,1,90,2,10.0,VALID_COMPLETE,True,27,,,COMPLETED,0.012915336061269045
B05-MPV-GEN-rust-layer-fixed-10s.jsonl,rust_layer,bottomleftfill,MPV-GEN-T1-N90-R03,1,90,3,10.0,VALID_COMPLETE,True,28,,,COMPLETED,0.02038532099686563
